satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
C03,2025-03-23 04:00:00,-203.87499999999997,-1.427559463582e-09,-0.9037964625676,-6.801448762417e-06,0.0010382018517700001,-4.884786903858e-07,6493.303380966,14400.0,-4.19095158577e-08,-2.060901646609,-2.104789018631e-07,0.11406883992790001,13.875,-0.3400480821733,2.615108929784e-09,6.089539368043e-10,14400.0
C03,2025-03-23 05:00:00,-171.09375,-1.0607584705619999e-10,-0.6424758332401,-5.771405994891999e-06,0.0010360835585740001,1.757405698299e-06,6493.297449112,18000.0,-4.563480615616e-08,-1.860418326439,-1.7276033759119998e-07,0.1140620198038,-52.34375,-0.5396294328862,1.323626562931e-09,6.160970914882e-10,18000.0
C03,2025-03-23 06:00:00,-135.140625,1.1400474875540002e-09,-0.38004228166930004,-4.6011991798879995e-06,0.0010358574800189999,3.845896571875e-06,6493.296850203999,21600.0,-6.286427378654001e-08,-1.659058241429,-1.103617250919e-07,0.1126436914676,-113.56250000000001,-0.7411885727705001,7.678891285216e-11,6.082396213359e-10,21600.0
C03,2025-03-23 07:00:00,-105.75000000000001,2.207591955066e-09,-0.1175598642459,-3.583263605833e-06,0.001038412563503,5.626585334538999e-06,6493.302949905,25200.0,-1.164153218269e-07,-1.455002244169,-6.146728992462001e-08,0.10985963840349999,-165.859375,-0.9454608551539,-1.032543009561e-09,5.985963625126e-10,25200.0
C03,2025-03-23 08:00:00,-77.765625,3.106557972038e-09,0.143810328746,-2.5643967092039996e-06,0.0010427837260070002,6.920192390679999e-06,6493.313844681001,28800.0,-1.8579885363579998e-07,-1.24620960929,-4.4703483581540004e-08,0.1058028495362,-204.34375,-1.153308730224,-2.001154784701e-09,5.843100531448e-10,28800.0
C03,2025-03-23 09:00:00,-38.703125,3.953021802082001e-09,0.40395537027120004,-1.176260411739e-06,0.001047073630616,7.563736289739999e-06,6493.325771332,32400.000000000004,-2.342276275158e-07,-1.030249768621,-4.2375177145000004e-08,0.10061765928940002,-224.359375,-1.367035869708,-2.9222645811920003e-09,5.557374344091e-10,32400.000000000004
C03,2025-03-23 10:00:00,18.796875,4.8952039048920005e-09,0.6637469620109,7.990747690200999e-07,0.001049972139299,7.396563887595999e-06,6493.335597992,36000.0,-2.463348209858e-07,-0.8041031904912,-2.0489096641539998e-08,0.09450680323912,-221.078125,-1.590523408438,-3.9251634988150005e-09,5.032352474823e-10,36000.0
C03,2025-03-23 11:00:00,104.328125,6.243831509216001e-09,0.9252267363445,3.624707460403e-06,0.001050657127053,6.2258914113039995e-06,6493.3387260439995,39600.0,-2.0582228899e-07,-0.5639471748692001,9.03382897377e-08,0.08774285081906999,-188.484375,-1.829630328933,-5.292006147583e-09,4.100170788571e-10,39600.0
C03,2025-03-23 12:00:00,203.73437499999997,7.809253858197e-09,1.18946331543,6.820075213908999e-06,0.001050216611475,3.6652199923989997e-06,6493.334295273,43200.0,-1.336447894573e-07,-0.30501888327220006,2.1932646632189998e-07,0.08068583055728,-113.59375,-2.090187279913,-6.826712931424e-09,2.885834492304e-10,43200.0
C03,2025-03-23 13:00:00,274.828125,9.285743931364e-09,1.455681339519,9.012874215841e-06,0.001050253282301,-5.690380930900999e-07,6493.325008392,46800.0,-3.213062882423e-08,-0.02179680497585,2.9709190130229995e-07,0.07380468815865,13.734375,-2.376944789406,-8.239628927904e-09,1.460775132862e-10,46800.0
C03,2025-03-23 14:00:00,270.109375,1.015792311827e-08,1.72289718492,8.617993444204e-06,0.0010516459587960002,-5.9218145906929996e-06,6493.312755585001,50400.0,6.845220923424e-08,0.2908864802009,2.537854015827e-07,0.06769319866487,178.234375,-2.694096581262,-9.017518472983e-09,-7.143154683922e-12,50400.0
C03,2025-03-23 15:00:00,118.5,1.00600618991e-08,1.987324984954,3.635417670012e-06,0.001052777399309,-1.030554994941e-05,6493.307510376,54000.0,1.480802893639e-07,0.6349535596787,1.1362135410309999e-07,0.06304793783396,317.5,-3.039793314907,-8.882512849457e-09,-1.782217093638e-10,54000.0
C03,2025-03-23 16:00:00,-146.90625,8.383920652519001e-09,2.248432297419,-4.765577614307e-06,0.001051248633303,-9.788200259209001e-06,6493.312704086,57600.0,8.381903171539e-08,1.004564520076,-8.894130587578e-08,0.06055351621701,302.734375,2.875503597433,-7.259945263004001e-09,-3.3858553201790003e-10,57600.0
C03,2025-03-23 17:00:00,-310.53125,6.013821928394001e-09,2.511321504084,-1.029064878821e-05,0.0010518142953520001,-3.789085894823e-06,6493.311069489,61200.0,2.421438694e-08,1.383803244251,-1.657754182816e-07,0.06065079880636,124.125,2.496214060261,-4.835558563281e-09,-5.089497712294001e-10,61200.0
C03,2025-03-23 18:00:00,-354.78125,2.664039539369e-09,2.772450311204,-1.1403113603590001e-05,0.0010457313619549999,5.7555735111239994e-06,6493.326066971,64800.00000000001,-6.00703060627e-08,1.752001880128,-1.993030309677e-07,0.06332202285071001,-171.96875,2.129715336655,-1.5972093873250001e-09,-6.289547699193001e-10,64800.00000000001
C03,2025-03-23 19:00:00,-188.671875,-5.843100531448e-10,3.035017803165,-5.905050784349e-06,0.0010411391267550001,1.3100448995830002e-05,6493.337036133,68400.0,-1.466833055019e-07,2.093883400957,-1.229345798492e-07,0.06810006251524,-403.34375,1.78806080951,1.580780131552e-09,-6.621704391995001e-10,68400.0
C03,2025-03-23 20:00:00,75.75,-3.097629028683e-09,-2.985271902935,2.6328489184379997e-06,0.001039594877511,1.466600224376e-05,6493.340806961,72000.0,-1.7276033759119998e-07,2.4043055546,2.607703208923e-08,0.07429301460226,-455.14062500000006,1.477485660968,4.078027009051e-09,-6.064538326650001e-10,72000.0
C03,2025-03-23 21:00:00,315.359375,-4.681980737576e-09,-2.723862642715,1.0292977094650001e-05,0.001041438779794,1.0393094271420001e-05,6493.335548401,75600.0,-1.2479722499849998e-07,2.68556756844,1.7601996660229998e-07,0.08120906076335001,-322.984375,1.197491287587,5.712023642998001e-09,-4.825200988989e-10,75600.0
C03,2025-03-23 22:00:00,448.953125,-5.446298288756e-09,-2.464270353083,1.4535151422020002e-05,0.0010444022482260001,2.702698111534e-06,6493.325321198,79200.0,-1.8160790204999998e-08,2.942938632018,2.5425106287e-07,0.08826355163978,-82.4375,0.9431304178761,6.5609875771820005e-09,-3.246563803842e-10,79200.0
C03,2025-03-23 23:00:00,447.828125,-5.624877155854e-09,-2.204211590077,1.448858529329e-05,0.001045893644914,-5.180947482586e-06,6493.318195343,82800.0,1.122243702412e-07,-3.10127569633,2.3236498236659998e-07,0.09499614348497,163.53125,0.7066247471285001,6.798497470422e-09,-1.607209803882e-10,82800.0
C04,2025-03-23 00:00:00,-65.484375,-3.961236429969e-09,1.099947204553,-2.032145857811e-06,0.0006388926412910001,-7.237773388624e-06,6493.422321319999,0.0,2.104789018631e-07,-2.756698549983,1.2619420886039999e-07,0.11024386359659999,218.8125,-1.831807686463,5.120570435169e-09,2.978695503195e-10,0.0
C04,2025-03-23 01:00:00,-100.734375,-2.7051126788010004e-09,1.36894565367,-3.317836672068e-06,0.0006384806474671,-5.33415004611e-06,6493.412294388,3600.0,1.965090632439e-07,-2.568329361844,8.521601557732e-08,0.1180557334952,158.390625,-2.026890014025,3.930520864828e-09,3.857303529318e-10,3600.0
C04,2025-03-23 02:00:00,-132.40625,-1.73471511499e-09,1.634434167326,-4.440080374479e-06,0.0006387248868123,-3.430526703596e-06,6493.4077034,7200.0,1.736916601658e-07,-2.386439464211,2.793967723846e-09,0.1241773141979,100.67187500000001,-2.212089302993,2.985124342411e-09,4.600191616446e-10,7200.0
C04,2025-03-23 02:00:00,-163.640625,-9.136094840736e-10,1.895733873999,-5.520880222321e-06,0.0006382106803358,-1.937616616488e-06,6493.409954070999,10800.0,1.522712409496e-07,-2.386439464211,-6.00703060627e-08,0.1284537280305,56.90625,-2.212089307382,2.1393748278350004e-09,5.132356640398001e-10,10770.0
C04,2025-03-23 03:00:00,-163.640625,-9.136094840736e-10,1.895733873999,-5.520880222321e-06,0.0006382106803358,-1.937616616488e-06,6493.409954070999,10800.0,1.522712409496e-07,-2.208706565334,-6.00703060627e-08,0.1284537280305,56.90625,-2.389026463673,2.1458036670500003e-09,5.132356640398001e-10,10800.0
C04,2025-03-23 03:00:00,-163.640625,-2.2465221480930004e-10,2.154459002848,-6.424263119697999e-06,0.0006360032130033,-9.150244295596999e-07,6493.417860031001,14400.0,1.327134668827e-07,-2.208706565334,-1.047737896442e-07,0.13078166371840003,56.90625,-2.389026449044,2.1458036670500003e-09,5.489514374594e-10,14370.0
