satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G03,2025-03-23 20:00:00,-33.09375,3.975522739337e-09,0.4943618964773,-1.730397343636e-06,0.005890212138183,3.756955265999e-06,5153.55994606,72000.0,-6.146728992462001e-08,-2.309401614453,2.9802322387700004e-08,0.9887082289692,321.09375,1.131627048123,-8.052121117451e-09,-7.143154683922e-11,64818.0
G03,2025-03-23 22:00:00,-32.65625,4.011952828225e-09,1.544631421059,-1.8905848264689998e-06,0.00588970258832,3.5203993320469996e-06,5153.559234619001,79200.0,-9.126961231232e-08,-2.309459709855,-3.911554813385e-08,0.9887078837205,327.1875,1.131605026817,-8.010690820284e-09,-4.57161899771e-11,72018.0
G04,2025-03-23 00:00:00,-78.4375,4.19624621907e-09,-0.8669252157378001,-4.159286618233e-06,0.003262773971073,8.253380656242e-06,5153.650468826,0.0,6.146728992462001e-08,-1.233101055769,-1.4901161193850002e-08,0.9670391499079001,223.84375,-2.901055781875,-7.802467861248e-09,9.428964182776999e-11,-7182.0
G04,2025-03-23 02:00:00,-76.6875,4.329823211659e-09,0.183156366295,-4.084780812263e-06,0.00326179433614,8.434057235718e-06,5153.64849472,7200.0,-2.607703208923e-08,-1.233157515629,2.9802322387700004e-08,0.9670393400873,216.5,-2.900943535097,-7.899614764949e-09,8.250343659929998e-11,18.0
G04,2025-03-23 04:00:00,-68.90625,4.391254341941e-09,1.233170907181,-3.3918768167499997e-06,0.0032626684987919997,8.605420589447e-06,5153.6504650120005,14400.0,0.0,-1.233214608933,1.4901161193850002e-08,0.9670399442724,215.8125,-2.900763607876,-7.919615598064001e-09,1.028614274485e-10,7218.0
G04,2025-03-23 06:00:00,-66.875,4.45161399902e-09,2.283591135731,-3.427267074585e-06,0.003262610407546,8.525326848029999e-06,5153.649133682,21600.0,-7.264316082001e-08,-1.233271838288,1.117587089539e-08,0.9670409463713,221.375,-2.900988530068,-7.884256982379e-09,1.5357782570430002e-10,14418.0
G04,2025-03-23 08:00:00,-71.1875,4.372324982028e-09,-2.949567273293,-3.65823507309e-06,0.003261624835432,8.206814527512e-06,5153.651210785,28800.0,-2.2351741790770002e-08,-1.233328432737,-3.5390257835390003e-08,0.9670423624760001,228.75,-2.900821125426,-7.826040271705e-09,1.650068731986e-10,21618.0
G04,2025-03-23 09:44:32,-82.0625,4.377682348041e-09,-2.035005851968,-4.4628977775569995e-06,0.003262833692133,8.01682472229e-06,5153.648401259999,35072.0,5.774199962616e-08,-1.23337789546,-5.2154064178470006e-08,0.9670434069995001,230.8125,-2.900546266526,-7.866041937935e-09,2.132231673151e-10,27918.0
G04,2025-03-23 10:00:00,-82.0,4.3676819314840006e-09,-1.89965883493,-4.4777989387510005e-06,0.0032628403278070002,7.942318916320999e-06,5153.648334503,36000.0,6.705522537231e-08,-1.233385249549,-3.166496753693e-08,0.9670436059564,231.15625,-2.900534753361,-7.868542042074e-09,2.2536653027770003e-10,28818.0
G04,2025-03-23 12:00:00,-90.40625,4.236962200768e-09,-0.8490150929779001,-4.662200808525e-06,0.003263148479164,8.048489689827001e-06,5153.651161194,43200.0,4.656612873077e-08,-1.233442009308,2.0489096641539998e-08,0.9670454097344001,224.375,-2.900984432434,-7.865327622466e-09,2.560820954186e-10,36018.0
G04,2025-03-23 14:00:00,-89.25,4.238747989439e-09,0.20106109966469998,-4.544854164123999e-06,0.003261929494329,8.689239621162e-06,5153.648748398,50400.0,3.5390257835390003e-08,-1.233498688606,5.4016709327700004e-08,0.9670471491440001,215.21875,-2.900867290732,-7.881756878239e-09,2.478674675321e-10,43218.0
G04,2025-03-23 16:00:00,-81.53125,4.158744656979e-09,1.251043084772,-4.179775714874e-06,0.003262787591666,8.804723620415e-06,5153.650821686,57600.0,-1.1362135410309999e-07,-1.233554576465,5.2154064178470006e-08,0.9670488373514001,213.15624999999997,-2.900656482774,-7.807110911792e-09,1.435774091468e-10,50418.0
G04,2025-03-23 18:00:00,-77.5,4.221604418198e-09,2.30152034372,-4.034489393234e-06,0.0032628501066940003,8.553266525269e-06,5153.649095535,64800.00000000001,-2.421438694e-08,-1.233610490657,-2.0489096641539998e-08,0.9670494093524001,218.8125,-2.90094076433,-7.83925510787e-09,6.143113028173e-11,57618.0
G04,2025-03-23 20:00:00,-80.625,4.171245177676e-09,-2.93163566173,-4.218891263008e-06,0.0032615709351379997,8.054077625274999e-06,5153.651685715,72000.0,1.862645149231e-09,-1.233666864205,-1.3038516044620001e-08,0.9670499447804,228.43749999999997,-2.900777354917,-7.817111328350001e-09,5.964534161075e-11,64818.0
G04,2025-03-23 22:00:00,-91.15625,4.190531695323001e-09,-1.88175769595,-4.816800355911e-06,0.0032627404434609998,7.839873433113e-06,5153.648763657,79200.0,-3.725290298462e-08,-1.233722927615,-1.6763806343080003e-08,0.9670503500087,232.28125,-2.900462567131,-7.798539126171e-09,3.1787038343449995e-11,72018.0
G05,2025-03-23 00:00:00,-44.375,4.291964491834001e-09,-0.1874948502788,-2.158805727959e-06,0.005632885266095,4.550442099570999e-06,5153.773159027,0.0,-3.5390257835390003e-08,-2.36404824051,-2.421438694e-08,0.9755529264380001,297.375,1.320868034495,-8.167125907862e-09,-1.85722021782e-11,-7182.0
G05,2025-03-23 01:59:44,-43.90625,4.399826127562e-09,0.8603504449580002,-2.20350921154e-06,0.00563171680551,4.403293132782e-06,5153.770860672,7184.0,-5.587935447693e-08,-2.364107111259,1.6763806343080003e-08,0.9755529264380001,306.125,1.320808932605,-8.160339910912e-09,2.321525272275e-11,455.99999999999994
G05,2025-03-23 02:00:00,-43.90625,4.399826127562e-09,0.8626835988746001,-2.20350921154e-06,0.005631717504002,4.403293132782e-06,5153.770860672,7200.0,-5.587935447693e-08,-2.364107254625,1.6763806343080003e-08,0.9755529498447001,306.125,1.320809368555,-8.160339910912e-09,2.321525272275e-11,18.0
G05,2025-03-23 03:59:44,-55.25,4.315894060025e-09,1.910099769037,-2.9392540454859996e-06,0.005632088868879,3.80352139473e-06,5153.774856567,14383.999999999998,1.862645149231e-09,-2.364165785977,-9.685754776001e-08,0.9755537295800001,316.125,1.32117896603,-8.044263647298e-09,6.143113028173e-11,7218.0
G05,2025-03-23 06:00:00,-63.375,4.319465637367001e-09,2.962684823761,-3.419816493988e-06,0.005632986663841,3.9041042327879995e-06,5153.772674561,21600.0,5.587935447693e-08,-2.364223593185,-5.2154064178470006e-08,0.9755542650081002,313.46875,1.321045758561,-8.013548082158e-09,6.143113028173e-11,14418.0
G05,2025-03-23 08:00:00,-60.96875,4.181602751968e-09,-2.270381905651,-3.188848495483e-06,0.005632319836877,3.715977072716e-06,5153.7738285059995,28800.0,3.911554813385e-08,-2.364281698828,4.4703483581540004e-08,0.9755550315771,308.125,1.321045277261,-8.007119242942001e-09,1.4179162047580001e-10,21618.0
G05,2025-03-23 10:00:00,-47.5625,4.1844600138410004e-09,-1.220596646453,-2.2090971469879997e-06,0.00563295010943,4.258006811142e-06,5153.77013588,36000.0,-2.2351741790770002e-08,-2.364339391929,1.0058283805849999e-07,0.9755557059824,302.21875,1.321378667514,-8.077122158844e-09,1.264338379054e-10,28818.0
G05,2025-03-23 12:00:00,-34.5625,4.0944562648240005e-09,-0.1702370719488,-1.7359852790829997e-06,0.005634418688715,4.084780812263e-06,5153.773931503,43200.0,-7.636845111847e-08,-2.364397898412,4.0978193283079996e-08,0.9755564944952001,308.21875,1.321137085611,-8.122124033353e-09,1.335769925893e-10,36018.0
G05,2025-03-23 14:00:00,-31.15625,4.214818421248e-09,0.8799959645299,-1.6540288925169998e-06,0.00563283090014,3.7103891372679995e-06,5153.770675659,50400.0,-2.0489096641539998e-08,-2.364455806561,-9.313225746155001e-08,0.9755569933503001,319.96875,1.321021599932,-8.140696235531e-09,1.392915163365e-11,43218.0
G05,2025-03-23 16:00:00,-39.21875,4.191603168525e-09,1.92979097554,-2.199783921242e-06,0.005632982007228,3.0808150768279995e-06,5153.774112701,57600.0,5.960464477539e-08,-2.36451440667,-7.264316082001e-08,0.9755570942916001,330.46875,1.321345116951,-8.123909822024001e-09,-1.071473202588e-12,50418.0
G05,2025-03-23 18:00:00,-49.0625,4.239462304908e-09,2.980045320884,-2.49408185482e-06,0.005634087487124,3.0715018510819998e-06,5153.77161026,64800.00000000001,4.656612873077e-08,-2.364572248988,2.9802322387700004e-08,0.9755572376576,329.125,1.321208557937,-8.04354933183e-09,-4.393040130612e-11,57618.0
G05,2025-03-23 20:00:00,-48.625,4.196603376804001e-09,-2.252993958333,-2.441927790642e-06,0.005633349413984,3.287568688393e-06,5153.772987366,72000.0,4.0978193283079996e-08,-2.364630139582,2.607703208923e-08,0.9755569011864001,323.3125,1.321180844417,-8.042120700893e-09,-4.714482091387999e-11,64818.0
G05,2025-03-23 22:00:00,-36.3125,4.335537735406e-09,-1.203219809998,-1.8514692783359999e-06,0.005633838591165999,3.626570105553e-06,5153.769224167,79200.0,-4.0978193283079996e-08,-2.364688123803,1.173466444016e-07,0.975555981011,315.46875,1.321526252541,-8.154268229431001e-09,-7.500312418118e-11,72018.0
G06,2025-03-23 02:00:00,48.9375,3.9676652691840004e-09,-1.494764063517,2.39722430706e-06,0.0034985840320590003,5.029141902923999e-06,5153.540283203,7200.0,-1.1548399925229999e-07,2.939129363038,-9.313225746155001e-08,0.9892464965102001,301.3125,-0.6610325511619001,-7.955688529218001e-09,1.27505311108e-10,18.0
